datetimes,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,tcp_force_scalar,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,robot_mode,safety_mode,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5
090320-16:51:33.099,-1.46782190004,-1.75768055538,-1.8582906723,-1.12995846689,1.56393003464,-1.49532443682,0.0504605360329,0.556746661663,-0.682335734367,0.133908510208,0.00160225341097,0.0539884753525,0.443704664707,4.01691246033,0.810507893562,0.527806460857,0.118075951934,0.231246709824,0.256850658732,1.36412649003,-0.284769023593,0.0418445639321,-0.0406076611533,0.31248362736,1.41700625916,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8140563965,1.44685637951,47.6279296875,47.6709289551,47.6565971375,47.5132637024,47.5419311523,47.5705947876
090320-16:51:33.107,-1.46740323702,-1.75317158322,-1.86367893219,-1.12887127817,1.56391763687,-1.49489003817,0.0501135773957,0.556186437607,-0.678760349751,0.124964147806,0.000928458757699,0.0592915788293,0.472087800503,4.12959718704,0.760829150677,0.541560053825,0.137365460396,0.107684448361,-0.472224789706,-0.0336223420488,0.192127321483,0.00271937370039,-0.0154201878435,0.311053385445,0.510920367139,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8391342163,1.41105115414,47.5992660522,47.7282600403,47.699596405,47.5705947876,47.5849304199,47.5419311523
090320-16:51:33.116,-1.46699697176,-1.74869312863,-1.86901760101,-1.12784178675,1.56392908096,-1.49444991747,0.0486891493201,0.557386338711,-0.673466444016,0.114213638008,0.00047176721273,0.0535633638501,0.529809296131,4.0943570137,0.551338613033,0.649231791496,0.144776925445,0.10228972137,-0.511326089266,-0.891105190558,1.15765896687,-0.0190626525112,-0.016929871256,0.309366231409,1.54780396491,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8167457581,1.47147703171,47.6279296875,47.7425918579,47.699596405,47.5849304199,47.5419311523,47.5849304199
090320-16:51:33.124,-1.46662599245,-1.74419417004,-1.87438106537,-1.12693579615,1.56397771835,-1.49406940142,0.0482838600874,0.55847132206,-0.674079954624,0.121971964836,0.000787046563346,0.0471083968878,0.58648455143,3.96312236786,0.484835803509,0.535657763481,0.154101625085,0.17928981781,-0.349094809794,-0.822442904517,0.934070379545,-0.021873977855,-0.0193618192695,0.314163374088,1.29258152213,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8257026672,1.45581030846,47.5132637024,47.7569236755,47.6709289551,47.4846000671,47.5419311523,47.5705947876
090320-16:51:33.132,-1.46623117128,-1.73960413555,-1.87992763519,-1.12595112742,1.56399011612,-1.49366313616,0.0483919642866,0.560697197914,-0.67564868927,0.124808490276,0.00208110408857,0.044228322804,0.685773670673,3.87207841873,0.781621456146,0.392743349075,0.147136390209,0.236952513456,-0.377657930559,0.290104883758,0.730493056431,0.0365483743384,-0.0278548607453,0.307016724131,0.872012879256,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8498802185,1.34167671204,47.6135978699,47.7569236755,47.6422653198,47.55626297,47.5275993347,47.5705947876
090320-16:51:33.139,-1.46583635012,-1.73511280636,-1.88537693024,-1.12500937403,1.56401348114,-1.49331361452,0.0472653731704,0.563575446606,-0.67461758852,0.105115815997,0.000969838234596,0.047362357378,0.736120820045,3.61346340179,1.00483942032,0.52581769228,0.1213760674,0.266106903553,0.0616980554204,-0.242611215526,0.872293383124,0.0126504372489,-0.0232852269836,0.311449260259,0.907503497615,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8301773071,1.3774818182,47.6279296875,47.699596405,47.699596405,47.6135978699,47.5849304199,47.6135978699
090320-16:51:33.147,-1.46548921267,-1.73064865688,-1.8907289505,-1.12427027643,1.5639538765,-1.49297696749,0.0473635829985,0.5653642416,-0.670495033264,0.0940871462226,0.000590738083702,0.0491318143904,0.78256213665,3.45526647568,0.823877871037,0.731122374535,0.142819106579,0.284947901964,-0.426363198562,1.07807710932,0.820877722693,0.0635178442089,-0.0190508300477,0.305390620458,1.42051964659,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8221168518,1.32376873493,47.6422653198,47.6565971375,47.699596405,47.6135978699,47.5849304199,47.6422653198
090320-16:51:33.156,-1.4650943915,-1.72615589718,-1.89597225189,-1.12337334574,1.56400156021,-1.49255592028,0.045945327729,0.564603090286,-0.668273925781,0.110445946455,0.00109199411236,0.0518549866974,0.896007955074,3.64430379868,0.680691540241,0.577086210251,0.142089903355,0.313378632069,-0.184888595809,-0.486063022806,1.15856041495,0.00180184596079,-0.0185338265615,0.309995315573,1.26992255279,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8265953064,1.36629199982,47.6135978699,47.7569236755,47.6852607727,47.5705947876,47.5419311523,47.5992660522
090320-16:51:33.163,-1.46471006075,-1.72165646176,-1.90127468109,-1.12245972574,1.56398963928,-1.49212056795,0.0478568300605,0.561510682106,-0.668003022671,0.110921978951,0.000758573645726,0.0596525557339,0.950755119324,3.83046865463,0.616146683693,0.423848807812,0.139790043235,0.209119707346,-0.63323439589,-0.942556185613,0.959064464352,-0.0101397261597,-0.00869973884693,0.307462671335,1.48633865924,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8248062134,1.37300491333,47.6422653198,47.6709289551,47.6709289551,47.6135978699,47.5419311523,47.5992660522
090320-16:51:33.171,-1.46432573,-1.71710886578,-1.9066362381,-1.1216147703,1.56401348114,-1.4916861693,0.049384329468,0.562218785286,-0.663794398308,0.0936901718378,0.000734414963517,0.064563088119,0.861525952816,3.75275492668,0.70613193512,0.541534364223,0.161673173308,0.100844651461,-0.468343095938,-0.910423246344,1.23973984707,-0.0224785134868,-0.00628645724741,0.306573539048,1.60784658205,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8095779419,1.41776394844,47.6422653198,47.6852607727,47.6565971375,47.5705947876,47.5419311523,47.55626297
090320-16:51:33.179,-1.46393090883,-1.71262850384,-1.91205501556,-1.12096817911,1.56397867203,-1.49119407335,0.0509483069181,0.561585724354,-0.660243332386,0.0890176072717,0.00233615026809,0.0650684162974,0.820674479008,3.83917140961,0.62899851799,0.671910524368,0.144059836864,-0.00623413547873,-0.422552730437,-0.669319377903,0.868920443275,-0.00977962412642,-0.0174107072629,0.308422213392,1.17539864573,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8373451233,1.41105115414,47.5992660522,47.699596405,47.6565971375,47.5849304199,47.5849304199,47.5849304199
090320-16:51:33.187,-1.46352178255,-1.70812668423,-1.9173822403,-1.1202929777,1.56403779984,-1.49073201815,0.0528603605926,0.561599671841,-0.661972820759,0.0919260457158,0.00134163210168,0.055366769433,0.741723418236,3.83978581429,0.892241358757,0.688441932201,0.161937505007,0.0483710020781,-0.168645286854,0.236939570306,0.037158259037,0.0140111668685,-0.0246448635289,0.304266809125,0.293193330364,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8239135742,1.31034314632,47.5992660522,47.699596405,47.7569236755,47.55626297,47.5419311523,47.6135978699
090320-16:51:33.195,-1.46308881441,-1.70364966015,-1.92256450653,-1.11951811731,1.56407403946,-1.49031573931,0.0543397217989,0.564585924149,-0.661644339561,0.103646874428,0.00182184902951,0.0479100048542,0.603627920151,3.67564249039,0.998089075089,0.494629919529,0.149871349335,0.131286561489,-0.400272292745,1.86600997533,0.0362711372065,0.102759447428,-0.0151255634946,0.307399017738,1.90880243392,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8355522156,1.31929707527,47.5849304199,47.7569236755,47.6565971375,47.6135978699,47.5849304199,47.6279296875
090320-16:51:33.203,-1.46263295809,-1.69914450268,-1.92774486542,-1.11862118662,1.5640501976,-1.48990852038,0.054469961673,0.567041516304,-0.658731162548,0.0977022126317,0.00150494661648,0.04701846838,0.591443777084,3.77805137634,0.883710384369,0.382214665413,0.147519528866,0.208775877953,-0.607947617582,-0.613293906364,0.629560037404,0.0103322569989,0.0113562907799,0.309751091782,1.06867935416,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8095779419,1.38195884228,47.5419311523,47.7425918579,47.6852607727,47.6279296875,47.5419311523,47.5849304199
090320-16:51:33.211,-1.46222573916,-1.6946174107,-1.93291378021,-1.11784918726,1.56404972076,-1.4896085898,0.0547105073929,0.569641053677,-0.656086564064,0.0778446793556,0.00111909187399,0.0477522686124,0.568613052368,3.70831418037,0.796202778816,0.518823981285,0.179038375616,0.261200487614,-0.3175613483,-2.11739457228,1.07068403469,-0.0475845073389,-0.00845214153637,0.306158536472,2.39386074925,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8095779419,1.36405622959,47.5132637024,47.699596405,47.6422653198,47.5275993347,47.5275993347,47.5849304199
090320-16:51:33.219,-1.46172124544,-1.69004740338,-1.93826198578,-1.11729891718,1.56409788132,-1.48918658892,0.0551367476583,0.56718981266,-0.65378087759,0.0710923671722,0.0020073573105,0.0520332269371,0.599063575268,3.80155706406,0.656557917595,0.63036608696,0.149387359619,0.289567023516,0.121800764344,-0.865655249676,0.874413268674,-0.0170824209122,-0.0155517614203,0.307563428943,1.23644369137,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8445091248,1.38867163658,47.6709289551,47.7282600403,47.7139282227,47.5705947876,47.5419311523,47.6135978699
090320-16:51:33.227,-1.46128923098,-1.68541874508,-1.94363498688,-1.11674530924,1.56404972076,-1.48875123659,0.0559240579605,0.57233196497,-0.650642991066,0.0744002759457,0.00131839443929,0.0588335171342,0.551957249641,3.58910560608,0.819404125214,0.652398705482,0.139829024673,0.252035140991,-0.452106572692,-0.288493551162,0.350777655967,0.0206605505524,0.00152454349838,0.30956419389,0.640838393091,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8319702148,1.36852788925,47.5992660522,47.7282600403,47.699596405,47.5705947876,47.55626297,47.5992660522
090320-16:51:33.235,-1.46086961428,-1.68079533199,-1.94887638092,-1.11617548883,1.56406211853,-1.48829299608,0.054826490581,0.57280755043,-0.647947251797,0.0829328373075,0.00196247850545,0.0653475895524,0.570209860802,3.6154127121,0.861773371696,0.54300647974,0.141849890351,0.162745907903,0.210413022748,0.718761229314,-0.00817246485856,0.0533286983093,-0.0305685867125,0.311160021508,0.748971384025,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8283882141,1.31705594063,47.5705947876,47.7425918579,47.6565971375,47.5992660522,47.5849304199,47.6279296875
090320-16:51:33.243,-1.46042520205,-1.67624678234,-1.95401096344,-1.11546786249,1.5641579628,-1.48774224917,0.0550582259893,0.571186840534,-0.648262679577,0.080034583807,0.00180519861169,0.0631616488099,0.599011063576,3.68774032593,0.948912978172,0.467016220093,0.140702515841,0.119230106473,0.822759339622,0.427906842151,0.362199201899,0.0502125212654,-0.0497153238322,0.316376017984,0.995603062647,31.3125,32.75,31.9375,36.0,39.0,40.5,7,1,47.8355522156,1.36852788925,47.5992660522,47.7855911255,47.699596405,47.5419311523,47.5419311523,47.5992660522
090320-16:51:33.251,-1.45999414126,-1.6716700993,-1.95901012421,-1.11478932322,1.56412124634,-1.48731547991,0.0538736097515,0.57200717926,-0.642748057842,0.0690862461925,0.00112459866796,0.0541494041681,0.717490911484,3.6543366909,0.646853089333,0.498940825462,0.152908608317,0.190350845456,-0.500834227024,-1.13292036814,1.22173416779,-0.0370513641015,-0.00727248433038,0.318743611841,1.73982121503,31.25,32.75,31.9375,36.0,39.0,40.5,7,1,47.8373451233,1.31034314632,47.5132637024,47.6709289551,47.7139282227,47.55626297,47.5419311523,47.6135978699
090320-16:51:33.260,-1.45958692232,-1.66706766705,-1.96410655975,-1.1142886442,1.56410932541,-1.48690921465,0.0525957979262,0.575826942921,-0.643985927105,0.0586679056287,0.0010395871941,0.0509409606457,0.896765470505,3.43695354462,0.771642684937,0.60574400425,0.155714899302,0.281921565533,-0.720634302512,-1.03050324522,1.09081811886,-0.0235402362288,0.00681043505697,0.306886147454,1.6646726119,31.25,32.75,31.9375,36.0,39.0,40.5,7,1,47.8552589417,1.41105115414,47.5705947876,47.7282600403,47.699596405,47.5849304199,47.5849304199,47.5849304199
090320-16:51:33.268,-1.45915490786,-1.66246904949,-1.96929836273,-1.11389191568,1.5641579628,-1.48647624651,0.0528248511255,0.57870298624,-0.643304824829,0.0588287077844,0.00232764496468,0.0532590895891,0.949640154839,3.39361190796,0.728467464447,0.636938929558,0.148048982024,0.329065382481,-0.211018855712,-0.740006356467,0.824372707076,0.00328394616759,-0.0111006312394,0.309089418183,1.12770950393,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8086853027,1.27900969982,47.5132637024,47.7282600403,47.699596405,47.5849304199,47.5705947876,47.5705947876
090320-16:51:33.276,-1.45874673525,-1.65786804775,-1.97453403473,-1.1134122175,1.5641579628,-1.4860308806,0.053950522095,0.578777253628,-0.639387845993,0.0587645433843,0.00153910578229,0.0563370361924,0.987048506737,3.40913772583,0.637614607811,0.669077455997,0.151372969151,0.337037950754,-0.694972690905,0.471768117697,0.617195545801,0.00451708562169,-0.0143909602792,0.30684776345,1.04234473172,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8463020325,1.3841946125,47.6135978699,47.7425918579,47.6565971375,47.5849304199,47.5849304199,47.6135978699
090320-16:51:33.284,-1.4583252112,-1.65317263226,-1.97972393036,-1.11293919504,1.56414604187,-1.48555976549,0.0564507395029,0.577460706234,-0.63926678896,0.0652402341366,0.00171736942139,0.063546590507,0.888846218586,3.59538173676,0.902999162674,0.56997269392,0.166259229183,0.284790158272,-0.00279753248255,0.767424664691,0.321557139786,0.0288793850964,-0.0305896616019,0.314129838988,0.832074177169,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8328666687,1.35957920551,47.5705947876,47.7139282227,47.6709289551,47.5849304199,47.5419311523,47.55626297
090320-16:51:33.291,-1.45785695711,-1.64857592205,-1.98486614227,-1.11245949686,1.56419324875,-1.48504192034,0.0573326461017,0.579105556011,-0.637676715851,0.0645090118051,0.00187725981232,0.06832434237,0.820997476578,2.86080622673,1.57588624954,0.453082531691,0.138502284884,0.170966744423,-0.0454472517378,1.14574623138,0.0899553389753,0.0587609043731,-0.0298915432343,0.314403077518,1.15017035366,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8525695801,1.16711187363,47.5705947876,47.699596405,47.7139282227,47.5849304199,47.5705947876,47.6279296875
090320-16:51:33.300,-1.45736581484,-1.64411940197,-1.98969173431,-1.11197216929,1.56419324875,-1.48446590105,0.0559687912464,0.549223184586,-0.604618966579,0.0549196787179,0.00139998737723,0.0690068826079,0.884751498699,2.97653341293,1.55509924889,0.402465641499,0.15246322751,0.0505768582225,-0.833319711012,0.597596022418,0.193471992199,0.0330651612153,-0.0146581092236,0.316584132926,1.04353924629,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8677902222,1.14472699165,47.6135978699,47.7712593079,47.7569236755,47.6279296875,47.6422653198,47.6135978699
090320-16:51:33.308,-1.4569328467,-1.6398297749,-1.99436664581,-1.11158163965,1.56420469284,-1.48395568529,0.0562478229403,0.529904127121,-0.577768862247,0.0406474657357,0.00132273894269,0.0591748431325,0.672920703888,2.89475870132,1.35392355919,0.523023605347,0.152753591537,0.0316130891442,-0.235322556273,0.432257929973,-0.00962679045063,0.0316435923284,-0.0198147682012,0.308857926871,0.49225633425,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8445091248,1.20515823364,47.6422653198,47.7425918579,47.7569236755,47.6135978699,47.6565971375,47.6279296875
090320-16:51:33.316,-1.45651513735,-1.63557638744,-1.9988451004,-1.11130793512,1.56422948837,-1.48350602785,0.0541292242706,0.512698769569,-0.548541605473,0.0357068404555,0.00173610006459,0.0470658577979,0.673940300941,2.48415708542,1.108907938,0.557961463928,0.157242178917,0.114889740944,-0.266858579388,0.497448407148,0.509957609089,0.00490377639591,-0.0161247020602,0.316096786331,0.760739891313,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8866043091,1.19396841526,47.6279296875,47.7712593079,47.7855911255,47.6279296875,47.6709289551,47.6565971375
090320-16:51:33.324,-1.45610696474,-1.63154615978,-2.00313663483,-1.1110099119,1.5642414093,-1.48317224184,0.0523888804018,0.494594246149,-0.524590134621,0.031195262447,0.0016581035452,0.0422699153423,0.662115871906,2.25458621979,1.46307229996,0.599123239517,0.130792737007,0.207351475954,-0.361031953538,0.8414390603,1.18862589148,0.0450594443911,-0.0187244959432,0.306261109081,1.50039837162,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8498802185,1.05297291279,47.6135978699,47.7855911255,47.7569236755,47.5992660522,47.6422653198,47.6279296875
090320-16:51:33.331,-1.45570069948,-1.62772526364,-2.00727367401,-1.11074717463,1.56426477432,-1.48286182085,0.0498549677432,0.469601482153,-0.501341283321,0.0271621979773,0.00117083278019,0.0406640209258,0.707953333855,2.33265590668,1.48587608337,0.621412873268,0.139238148928,0.24315071106,0.203187634456,1.31566216564,0.881802894539,0.0619772254833,-0.0462396460659,0.312576461443,1.59681824066,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8579406738,1.09996795654,47.6422653198,47.7425918579,47.7139282227,47.6422653198,47.699596405,47.6565971375
090320-16:51:33.340,-1.45528299013,-1.62396587948,-2.01121616364,-1.11056836069,1.56421709061,-1.48247701326,0.0475132390857,0.449736177921,-0.475537359715,0.0242637321353,0.00136199383996,0.0417777113616,0.713919758797,2.16679525375,1.37973606586,0.691670894623,0.121854513884,0.274239957333,-0.683723174234,1.39758869304,0.451160306787,0.0496931844031,-0.00622669830618,0.315140683679,1.61996208484,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8892860413,1.12458860874,47.6852607727,47.8429222107,47.7855911255,47.6422653198,47.699596405,47.699596405
090320-16:51:33.348,-1.45494729677,-1.62051643948,-2.0148973465,-1.11044962824,1.56424093246,-1.48220044771,0.0444764569402,0.423737555742,-0.454658806324,0.0222315881401,0.0014714715071,0.0435213446617,0.7596398592,2.34971880913,1.75604212284,0.728123009205,0.140575110912,0.28863632679,-0.0729966479711,2.11147303058,0.0161435672538,0.0866832139877,-0.035896691587,0.309690671667,2.11279612936,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.866897583,1.07311666012,47.7425918579,47.8859214783,47.7855911255,47.6135978699,47.6279296875,47.6709289551
090320-16:51:33.356,-1.45460015932,-1.61717285732,-2.01828670502,-1.11021883905,1.56422901154,-1.48176700274,0.0422176197171,0.403356671333,-0.422874540091,0.0261221081018,0.00108528044075,0.0474663637578,0.77437722683,2.18137049675,1.38973903656,0.689005017281,0.136824086308,0.226561248302,0.0577808577346,1.10562846283,0.48443207397,0.0395491192775,-0.0465343984536,0.31636601471,1.20848142709,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.9107818604,1.09996795654,47.6852607727,47.8429222107,47.7999229431,47.6422653198,47.6422653198,47.7569236755
090320-16:51:33.364,-1.45430261294,-1.61412109951,-2.02153682709,-1.10999138773,1.56427717209,-1.48139506975,0.03954673931,0.378439426422,-0.403851419687,0.0250563118607,0.00220325659029,0.0478904023767,0.835461974144,2.3245639801,1.58639383316,0.641378998756,0.117386132479,0.144230231643,-1.33752950465,1.0094877658,0.904310793492,0.0536209961067,-0.0101149239308,0.310412773794,1.90416090085,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8660011292,1.04178321362,47.6422653198,47.8715858459,47.7712593079,47.6422653198,47.6279296875,47.6135978699
090320-16:51:33.373,-1.45396691958,-1.61117138485,-2.0245923996,-1.10982401789,1.56430053711,-1.48106128374,0.0374848879874,0.359008789062,-0.377136081457,0.0237358212471,0.00100024521817,0.0446769036353,0.827924370766,2.11200523376,1.38247776031,0.594766736031,0.138614296913,0.0677849128842,-0.167124233221,1.64282088555,0.570943489861,0.0385420362431,-0.0376284969607,0.311530259172,1.74721705576,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8901824951,1.07982945442,47.6852607727,47.8285903931,47.8285903931,47.6709289551,47.6852607727,47.6709289551
090320-16:51:33.380,-1.4537170569,-1.60838141064,-2.02754116058,-1.10966809214,1.56430053711,-1.48071796099,0.0347238779068,0.336577236652,-0.356374800205,0.0217721033841,0.000703224912286,0.0363437831402,0.875502109528,2.14249444008,1.74158346653,0.561744987965,0.143383949995,0.0943428426981,-0.43538992798,0.801804087304,1.09552646205,0.0392558866821,-0.00933908461217,0.311319932126,1.4257041814,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8946609497,1.09549629688,47.699596405,47.8285903931,47.7569236755,47.699596405,47.6565971375,47.6565971375
090320-16:51:33.389,-1.45343095461,-1.60585369686,-2.03027248383,-1.10952599466,1.56430101395,-1.48045665423,0.0326119028032,0.315983623266,-0.327440083027,0.0173336546868,0.00157512386795,0.0303250346333,0.902445316315,1.94418096542,1.55872106552,0.511600375175,0.144448727369,0.133743405342,-0.330852362246,1.33079567096,0.642749167417,0.0665620485668,-0.0245138130908,0.315907422658,1.51446587801,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8866043091,1.10220909119,47.6852607727,47.8142547607,47.7855911255,47.6135978699,47.6709289551,47.6852607727
090320-16:51:33.396,-1.4532383124,-1.60342230419,-2.03283786774,-1.10937149942,1.56430053711,-1.48021918932,0.0312518700957,0.289242863655,-0.307090073824,0.0150033058599,0.0011196937412,0.0259898770601,0.864891946316,2.16481256485,1.81036472321,0.500619292259,0.13177344203,0.20428493619,-0.355431783049,0.832212286429,0.861027345766,0.041748988728,-0.0226024566814,0.308047366974,1.24911053644,31.25,32.75,32.0,36.0,38.9375,40.5,7,1,47.8812255859,0.972408652306,47.6565971375,47.8142547607,47.7855911255,47.6422653198,47.6709289551,47.6852607727
